C_l_hyaw	C_l_hrol	C_l_hpit	C_l_knee	C_l_apit	C_r_hyaw	C_r_hrol	C_r_hpit	C_r_knee	C_r_apit	P_l_hyaw	P_l_hrol	P_l_hpit	P_l_knee	P_l_apit	P_r_hyaw	P_r_hrol	P_r_hpit	P_r_knee	P_r_apit	V_l_hyaw	V_l_hrol	V_l_hpit	V_l_knee	V_l_apit	V_r_hyaw	V_r_hrol	V_r_hpit	V_r_knee	V_r_apit	T_l_hyaw	T_l_hrol	T_l_hpit	T_l_knee	T_l_apit	T_r_hyaw	T_r_hrol	T_r_hpit	T_r_knee	T_r_apit	rol	pit	yaw	rol_rate	pit_rate	yaw_rate	x_acc	y_acc	z_acc	w_quat	x_quat	y_quat	z_quat	
0.385195	0.427011	-1.251235	0.959211	-1.152366	-0.540854	-0.306757	0.328472	-1.480122	1.626599	0.289616	0.357101	-1.395982	0.791601	-1.528517	-0.479277	-0.267453	0.383848	-1.872672	1.778068	0.768893	0.667732	0.612189	1.317120	3.180199	0.067685	0.040254	-2.124880	-1.219559	-0.009733	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.168847	-0.647900	-2.236447	1.535282	3.000533	3.239342	3.174455	0.653774	6.294515	1.000000	0.000000	0.000000	0.000000	
0.405006	0.410361	-1.209081	1.049755	-1.005903	-0.569600	-0.344263	0.442440	-1.436018	1.793049	0.305230	0.367425	-1.408117	0.844275	-1.488127	-0.482352	-0.267489	0.377771	-1.879123	1.754249	1.319198	0.414573	-0.001595	4.273906	5.175589	-0.509697	0.006352	1.445088	2.669750	-1.354951	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.148921	-0.607839	-2.171274	0.067643	2.482314	3.227976	-12.868541	14.554230	22.352802	1.000000	0.000000	0.000000	0.000000	
0.412021	0.302062	-1.072835	1.140761	-0.892820	-0.521547	-0.464202	0.647831	-1.335916	2.018057	0.327812	0.374094	-1.383426	0.899594	-1.448351	-0.492248	-0.270009	0.399093	-1.827633	1.732860	1.656889	0.393910	3.199834	5.065113	3.358120	-1.233955	-0.419284	2.632617	5.005896	-0.226226	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.114742	-0.591825	-2.114209	-0.303592	-0.531929	2.685300	-3.811836	-10.663716	27.996012	1.000000	0.000000	0.000000	0.000000	
0.403710	0.202297	-0.927500	1.186779	-0.809054	-0.461489	-0.567498	0.849805	-1.181608	2.243037	0.350189	0.373344	-1.331257	0.977542	-1.363381	-0.512475	-0.281822	0.425894	-1.734674	1.763915	1.181172	-0.649230	5.334586	4.927876	6.638089	-1.435497	-1.448250	4.670668	6.977348	4.095144	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.097040	-0.611887	-2.076635	1.045267	-2.209856	1.461408	7.349738	-8.686856	17.864941	1.000000	0.000000	0.000000	0.000000	
0.395170	0.145345	-0.804320	1.215180	-0.689040	-0.412955	-0.600000	1.033255	-1.100384	2.467759	0.370246	0.360019	-1.256701	1.037334	-1.277031	-0.511432	-0.305898	0.487064	-1.620917	1.829499	0.924222	-1.459613	5.286338	5.029310	8.128133	1.192980	-2.315377	7.393988	9.659112	6.603612	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.101305	-0.646067	-2.054830	1.254088	-2.488713	1.277647	9.167281	2.525275	9.598366	1.000000	0.000000	0.000000	0.000000	
0.375387	0.153695	-0.749338	1.263670	-0.838236	-0.362957	-0.600000	1.134121	-1.150435	2.500000	0.382328	0.339437	-1.183702	1.116346	-1.166825	-0.483985	-0.341174	0.609755	-1.470988	1.932691	0.193622	-1.850065	6.185328	4.456685	8.210835	2.785377	-2.327644	7.921063	9.250299	9.548456	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.109766	-0.683995	-2.041917	0.724753	-2.370068	0.484413	10.662848	3.777522	4.178566	1.000000	0.000000	0.000000	0.000000	
0.339238	0.255591	-0.868474	1.214647	-1.060842	-0.338589	-0.524123	0.994322	-1.329119	2.494187	0.385495	0.312412	-1.117509	1.172740	-1.057568	-0.446531	-0.372213	0.693302	-1.377316	2.053269	-0.085327	-1.556432	5.200421	3.998114	4.631763	3.349415	-2.156715	9.090452	6.637559	8.370315	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.119306	-0.715163	-2.044076	0.197085	-1.240894	-0.452422	13.055458	-2.158621	-1.981612	1.000000	0.000000	0.000000	0.000000	
0.283605	0.329880	-1.074449	1.018869	-1.285785	-0.325635	-0.371488	0.770921	-1.552014	2.269313	0.380531	0.296740	-1.052217	1.218963	-1.016790	-0.402545	-0.398518	0.816251	-1.308152	2.174198	-0.769273	-0.556951	2.366058	1.513004	-0.353398	2.184447	-1.125302	4.608056	0.580005	6.061012	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.133404	-0.728576	-2.063209	-0.159021	-0.066553	-1.604793	12.899845	-3.541821	-2.996017	1.000000	0.000000	0.000000	0.000000	
0.257240	0.317620	-1.293384	0.807532	-1.510704	-0.430240	-0.186440	0.546026	-1.776868	2.044388	0.365288	0.291578	-1.023964	1.219072	-1.035921	-0.373634	-0.405985	0.863427	-1.310386	2.230663	-1.601897	0.153683	-1.906029	-2.776501	-3.992584	0.686055	0.388814	-0.369727	-4.017891	1.509916	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.154280	-0.722422	-2.098506	-0.030825	1.035239	-2.237116	10.289928	-0.618315	-0.907650	1.000000	0.000000	0.000000	0.000000	
0.280276	0.324312	-1.509458	0.707703	-1.736339	-0.499987	-0.033283	0.320529	-2.001263	1.818728	0.338612	0.294350	-1.052022	1.152136	-1.105614	-0.380404	-0.389149	0.853063	-1.400473	2.226543	-1.685159	0.196829	-5.847298	-7.061496	-7.221490	-1.871630	1.798819	-4.364118	-8.591957	-3.055981	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.178383	-0.700065	-2.136475	0.117862	1.493117	-2.153629	4.574545	2.679991	2.999407	1.000000	0.000000	0.000000	0.000000	
0.276612	0.311379	-1.593210	0.755745	-1.924256	-0.467662	-0.026728	0.132087	-2.043873	1.594642	0.319003	0.297562	-1.113226	1.066024	-1.191575	-0.417309	-0.360361	0.774146	-1.534593	2.182147	-1.232854	0.249999	-7.762904	-8.250736	-9.460190	-3.725651	2.963446	-7.450574	-10.228860	-6.011147	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.196515	-0.673717	-2.165210	-0.297509	1.462629	-1.043353	6.973559	10.727376	7.557035	1.000000	0.000000	0.000000	0.000000	
0.285931	0.344318	-1.452932	0.807418	-1.713546	-0.454900	-0.153804	0.213686	-1.866175	1.449771	0.305776	0.300693	-1.197682	0.950220	-1.333303	-0.456800	-0.317001	0.663803	-1.679628	2.063466	-0.503655	0.115730	-5.860685	-6.865628	-10.120264	-2.243008	2.846103	-10.603269	-9.017634	-8.529561	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.188989	-0.648735	-2.168665	-0.994291	2.064714	0.514091	12.762703	5.664768	7.880935	1.000000	0.000000	0.000000	0.000000	
0.318818	0.384307	-1.309451	0.823955	-1.499576	-0.467464	-0.241443	0.280159	-1.699651	1.415244	0.306596	0.304065	-1.261732	0.873551	-1.454997	-0.485708	-0.287052	0.556868	-1.782281	1.944879	0.235784	0.357047	-2.627504	-3.537593	-5.967305	-1.257232	1.562979	-6.908951	-5.330107	-9.025676	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.159194	-0.614841	-2.141983	-0.975905	3.191746	1.991357	7.982100	-0.522343	5.502728	1.000000	0.000000	0.000000	0.000000	
0.352358	0.391640	-1.220015	0.859450	-1.307127	-0.491464	-0.276159	0.354789	-1.560148	1.433662	0.313933	0.311501	-1.296328	0.842587	-1.510839	-0.495731	-0.266821	0.470269	-1.824186	1.830165	0.396969	0.669655	-0.363950	-0.598034	-0.397821	-0.401404	0.662295	-4.040943	0.831436	-7.703862	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.121974	-0.572055	-2.093882	-0.205080	3.162024	2.701228	-0.077130	-5.043929	8.016125	1.000000	0.000000	0.000000	0.000000	
0.389588	0.383689	-1.184330	0.996268	-1.129249	-0.530445	-0.298483	0.430575	-1.430189	1.456165	0.321386	0.319693	-1.304919	0.837533	-1.496296	-0.495821	-0.259802	0.424329	-1.795514	1.736654	0.552673	0.595063	0.741793	1.196464	2.985729	0.472836	0.061577	-1.618487	4.197421	-6.106035	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.100291	-0.531172	-2.041733	1.110988	2.816297	2.684613	1.360417	0.008925	6.351956	1.000000	0.000000	0.000000	0.000000	
0.428205	0.370410	-1.160037	1.096930	-0.988887	-0.547578	-0.330551	0.493836	-1.363995	1.416749	0.330244	0.327696	-1.312720	0.869989	-1.443514	-0.491307	-0.260345	0.408065	-1.738162	1.663596	0.414699	0.429407	-0.135199	4.471219	5.079370	-0.039957	-0.254402	0.117322	4.432820	-2.847458	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.094113	-0.492152	-1.995204	0.779328	2.560719	2.114726	-6.658523	3.157533	8.285742	1.000000	0.000000	0.000000	0.000000	
0.457323	0.343762	-1.173889	1.157423	-0.917207	-0.571043	-0.348302	0.579086	-1.350616	1.514052	0.333275	0.332528	-1.309821	0.942516	-1.377948	-0.490695	-0.263636	0.412082	-1.668991	1.617772	0.184545	0.191832	1.061287	4.540461	6.534533	0.023921	-0.362771	1.592536	4.505215	-2.915929	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.085642	-0.462566	-1.964219	-0.586472	1.128484	1.251985	-6.429984	9.582876	13.290291	1.000000	0.000000	0.000000	0.000000	
0.459360	0.295241	-1.144618	1.196764	-0.912245	-0.572306	-0.377530	0.705690	-1.318498	1.731182	0.336160	0.334157	-1.286850	0.992766	-1.278539	-0.486938	-0.269125	0.452362	-1.597093	1.583476	0.308094	0.012204	1.798601	3.685446	6.439264	0.264115	-0.474808	2.692727	4.833500	-1.087229	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.062785	-0.450936	-1.943851	-1.552246	0.072651	1.031780	-2.765186	2.925560	9.736138	1.000000	0.000000	0.000000	0.000000	
0.449000	0.249191	-1.102268	1.245072	-0.951271	-0.548937	-0.406106	0.840040	-1.242911	1.953403	0.343958	0.332269	-1.260566	1.049999	-1.198679	-0.483787	-0.276782	0.494781	-1.523802	1.571383	0.498420	-0.415209	2.538852	3.261450	4.524398	0.029901	-0.740754	4.934912	4.768619	1.255723	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.032934	-0.451866	-1.927802	-1.557664	-0.218596	0.820034	5.104439	-3.277799	5.651128	1.000000	0.000000	0.000000	0.000000	
0.436914	0.259369	-1.083159	1.309675	-0.992647	-0.519179	-0.417498	0.944660	-1.239912	2.162802	0.355575	0.325317	-1.225987	1.108532	-1.151349	-0.480685	-0.291505	0.571580	-1.455975	1.625525	0.925740	-0.708041	2.543084	3.864633	1.562143	0.111169	-1.075600	5.522051	4.947082	5.988155	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.006992	-0.453204	-1.916392	-1.020882	0.273170	0.359403	10.411726	-7.197946	6.657622	1.000000	0.000000	0.000000	0.000000	
0.409584	0.305502	-1.137491	1.305730	-1.169543	-0.478276	-0.380908	0.907042	-1.334487	2.166159	0.367373	0.316042	-1.195032	1.162089	-1.128360	-0.479071	-0.305799	0.648032	-1.381075	1.711478	0.741646	-0.627982	2.410902	3.904013	0.906485	-0.034248	-1.141654	6.428747	4.057623	7.717666	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.007417	-0.446722	-1.915652	-0.517350	0.812562	-0.579915	9.885234	-7.368254	10.410829	1.000000	0.000000	0.000000	0.000000	
0.384264	0.340961	-1.298121	1.142415	-1.393086	-0.432970	-0.277707	0.708629	-1.526615	1.944666	0.373077	0.310294	-1.167903	1.208861	-1.122478	-0.476204	-0.319983	0.721459	-1.335367	1.815231	-0.023545	-0.200057	0.481875	2.341106	-1.266819	0.101264	-0.636447	4.477981	1.257233	6.135332	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.010514	-0.435048	-1.930781	-0.661385	1.125361	-1.450726	8.251533	-2.757831	8.714841	1.000000	0.000000	0.000000	0.000000	
0.358521	0.297889	-1.482751	0.951616	-1.618066	-0.439485	-0.135318	0.488347	-1.742376	1.719490	0.372958	0.309604	-1.173334	1.225509	-1.145535	-0.470493	-0.324176	0.756064	-1.333350	1.889295	-0.138450	0.127722	-3.127378	-1.161742	-4.160697	0.519613	0.396987	-0.525809	-2.676452	1.273074	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.013215	-0.418497	-1.955955	-0.986613	1.202972	-1.612290	4.166665	1.080576	7.808560	1.000000	0.000000	0.000000	0.000000	
0.328733	0.265461	-1.625284	0.839174	-1.840995	-0.423768	-0.035601	0.295582	-1.876322	1.494986	0.368814	0.309685	-1.222451	1.189241	-1.231741	-0.468672	-0.310604	0.738703	-1.390477	1.893445	-0.369788	-0.152404	-6.506835	-4.830668	-7.154551	-0.112051	1.667031	-4.449518	-6.437315	-3.118051	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.020285	-0.401631	-1.979683	-0.995945	1.080175	-1.208981	1.163936	-0.795128	9.322540	1.000000	0.000000	0.000000	0.000000	
0.330842	0.259441	-1.590178	0.869495	-1.788688	-0.395031	-0.085754	0.315899	-1.729082	1.306008	0.363890	0.307261	-1.308319	1.125863	-1.322459	-0.471313	-0.285934	0.699826	-1.491348	1.841179	-0.577872	-0.370020	-6.562121	-6.373567	-9.104532	-0.332251	2.348887	-6.133053	-8.467488	-6.087147	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.028378	-0.387220	-1.995104	-0.689005	0.775605	-0.555929	0.603817	-1.833107	10.074870	1.000000	0.000000	0.000000	0.000000	
0.357389	0.281222	-1.497832	0.915416	-1.593662	-0.413846	-0.162233	0.383509	-1.573978	1.272228	0.359949	0.301704	-1.369331	1.030841	-1.440832	-0.478457	-0.256936	0.611110	-1.604482	1.743461	0.130653	-0.418535	-3.821309	-5.592635	-5.471403	-0.109997	1.740084	-4.745030	-5.369313	-7.891578	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.037308	-0.375130	-1.998749	-0.533136	0.771323	0.393756	2.065901	0.716091	11.402873	1.000000	0.000000	0.000000	0.000000	
0.388933	0.305008	-1.409664	0.942549	-1.402218	-0.445565	-0.206467	0.447547	-1.473779	1.311558	0.363353	0.297320	-1.407682	0.959371	-1.498070	-0.478335	-0.237631	0.555442	-1.654227	1.643220	0.452759	-0.145379	-0.668281	-2.492520	-2.204716	0.191399	0.984766	-2.665992	-0.844019	-6.554031	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.050094	-0.363045	-1.987259	-0.758252	0.623310	1.300925	2.932504	-0.859913	10.002248	1.000000	0.000000	0.000000	0.000000	
0.422298	0.317289	-1.373137	1.035284	-1.230403	-0.478638	-0.226461	0.514112	-1.382465	1.372465	0.367742	0.297017	-1.410869	0.936886	-1.517588	-0.473076	-0.226257	0.516415	-1.654724	1.558226	0.436115	0.095967	0.529899	-0.179459	0.313442	0.315759	0.374158	-1.121559	2.079170	-4.856921	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.065936	-0.352630	-1.967286	-0.091033	0.425176	1.242879	2.334624	-7.915057	11.307798	1.000000	0.000000	0.000000	0.000000	
0.458572	0.313540	-1.341362	1.167381	-1.053788	-0.527076	-0.276201	0.596464	-1.310530	1.486477	0.372642	0.299033	-1.406611	0.940484	-1.500965	-0.470934	-0.222334	0.499886	-1.610792	1.497946	0.430961	0.172446	1.012639	1.730360	2.980084	-0.094051	-0.004460	0.097222	4.022086	-2.645775	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.067138	-0.346468	-1.951618	0.961998	0.140220	0.509005	4.239283	-7.992820	12.760462	1.000000	0.000000	0.000000	0.000000	
0.493405	0.288967	-1.308779	1.244585	-0.889106	-0.557335	-0.326355	0.678352	-1.276779	1.607742	0.379172	0.301302	-1.390007	0.975493	-1.440837	-0.475231	-0.224313	0.507073	-1.542851	1.475469	0.552583	0.104485	1.476179	3.666159	5.274225	-0.497954	-0.416875	1.663808	4.638622	-0.306453	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.052580	-0.344296	-1.948878	1.286976	0.112285	-0.395753	4.160521	-6.333964	11.401066	1.000000	0.000000	0.000000	0.000000	
0.533119	0.270970	-1.280232	1.264579	-0.784701	-0.554956	-0.339276	0.727633	-1.269262	1.664591	0.384597	0.301578	-1.366258	1.018821	-1.368228	-0.482391	-0.231736	0.526443	-1.484406	1.495062	0.463545	-0.183808	2.042489	4.411100	7.527626	-0.670950	-0.848956	2.539331	4.026777	2.973928	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.029460	-0.342407	-1.959530	1.255200	0.199928	-1.222392	5.170551	0.147235	12.732034	1.000000	0.000000	0.000000	0.000000	
0.541740	0.262354	-1.238733	1.252701	-0.799816	-0.537982	-0.348018	0.793589	-1.299972	1.762715	0.394261	0.297942	-1.338220	1.089040	-1.246279	-0.492377	-0.243528	0.567104	-1.431254	1.527770	0.726833	-0.371997	1.980472	3.703917	7.466816	-0.803408	-0.874716	2.968868	3.777153	1.731632	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.007060	-0.339431	-1.981594	0.235056	0.174250	-1.597278	4.053519	8.659382	16.598110	1.000000	0.000000	0.000000	0.000000	
0.516671	0.261150	-1.199335	1.241845	-0.991465	-0.513841	-0.377343	0.869822	-1.289809	1.906604	0.405112	0.294209	-1.307457	1.133836	-1.152193	-0.497598	-0.255757	0.611295	-1.378142	1.557140	1.021863	-0.366388	1.946353	2.516516	6.410356	-0.087320	-0.751665	3.242137	2.953064	2.832263	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000474	-0.340555	-2.004486	-0.840866	-0.365349	-1.156608	4.445807	2.713460	11.774936	1.000000	0.000000	0.000000	0.000000	
0.480150	0.284498	-1.233767	1.234327	-1.209459	-0.476984	-0.356029	0.857965	-1.311846	1.855300	0.421483	0.287784	-1.283760	1.161674	-1.083455	-0.492462	-0.268923	0.663221	-1.341226	1.620738	0.904802	-0.392581	2.173257	1.190363	2.574292	0.682215	-0.820785	3.081023	2.455389	4.673184	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.006687	-0.346509	-2.022226	-0.887863	-0.394973	-1.014152	5.008200	-1.365127	7.531037	1.000000	0.000000	0.000000	0.000000	
